feature,coefficient,std_err,t_stat,p_value
const,4.342663542574439,0.059042966787226835,73.55090333153646,0.0
log_claims,1.9421338014297849,0.029797441926405904,65.17787017511407,0.0
log_unit_cost,0.543268206436648,0.0067455405968496135,80.53738594210994,0.0
log_bene,-1.0574868927514012,0.030712014429180312,-34.432352042224046,3.8903889234804245e-223
num_mfr,-0.020384289453051346,0.004601422867488022,-4.429996990078723,9.72067041743885e-06
log_dollar_growth,0.0209018483839992,0.002477414307971532,8.436961196495757,4.752880744865708e-17
